Wavelength (nm),Curve-1_E (s.u),Curve-2_E (s.u),Curve-3_E (s.u),Curve-4_E (s.u),Curve-5_E (s.u),Curve-6_E (s.u),Curve-7_E (s.u),Curve-8_E (s.u),Curve-9_E (s.u),Curve-10_E (s.u)
772.886,143.678,120.046,138.221,173.478,172.125,124.771,121.856,136.799,145.769,120.704
773.059,148.097,150.437,150.119,138.889,159.07,115.685,121.887,150.014,152.46,153.402
773.231,159.833,178.934,157.271,164.032,172.165,188.004,166.315,132.877,130.367,173.72
773.403,161.987,179.472,173.896,182.31,175.32,178.031,139.527,151.771,144.638,138.724
773.576,185.621,164.884,160.616,147.934,172.921,147.938,155.179,132.499,161.285,147.123
773.748,129.341,151.449,175.503,169.106,170.34,177.666,154.604,162.252,161.034,178.826
773.921,162.374,162.096,184.777,181.355,182.262,118.281,185.281,170.564,184.806,172.978
774.093,171.179,160.727,169.931,170.124,191.052,159.286,157.964,159.01,164.713,121.054
774.266,155.072,162.651,164.625,159.259,127.774,166.773,143.861,162.89,177.434,156.465
774.438,163.297,129.272,154.187,179.285,173.641,138.317,164.194,140.985,151.278,155.52
774.61,153.75,152.162,141.03,160.893,182.781,162.195,142.518,129.791,153.525,180.062
774.783,176.012,160.594,170.813,148.624,151.504,135.46,138.078,131.899,151.088,171.171
774.955,142.6,151.895,148.944,141.86,156.635,142.527,174.218,139.294,148.617,128.83
775.128,117.701,150.332,136.062,153.195,123.829,120.294,117.272,162.283,123.398,143.092
775.3,116.34,135.465,128.136,144.709,121.15,130.343,117.913,117.725,106.642,123.84
775.473,117.64,116.331,96.8964,110.823,130.514,127.653,117.201,108.965,131.075,84.5337
775.645,113.974,121.749,90.4854,98.3831,120.139,100.112,133.058,119.761,97.4696,81.1252
775.817,127.834,130.227,123.523,98.3519,126.58,128.114,118.273,95.4965,113.633,134.736
775.99,80.0427,105.439,113.945,94.8137,108.884,143.573,91.4337,111.917,98.2791,87.9754
776.162,101.957,97.6035,99.6747,109.608,113.526,99.201,107.248,101.692,113.072,91.3114
776.335,74.8345,106.875,110.628,111.455,123.12,118.241,128.638,105.9,104.473,90.142
776.507,116.678,110.339,109.709,116.578,99.0134,126.346,128.653,122.769,117.356,117.15
776.68,116.84,160.882,129.682,143.614,121.655,123.498,126.143,137.389,125.911,126.721
776.852,142.329,139.35,152.789,138.546,146.134,119.15,98.6749,126.63,169.478,133.417
777.025,90.784,146.576,140.908,139.051,142.288,150.175,142.743,142.567,132.436,123.504
777.197,130.427,106.826,122.741,149.561,121.747,119.229,107.026,114.297,128.044,98.843
777.369,101.287,110.808,137.309,109.311,127.479,107.336,114.4,145.794,116.846,112.974
777.542,94.2401,133.134,112.395,130.261,125.676,127.264,121.403,110.376,124.865,128.849
777.714,181.848,203.442,186.386,199.185,211.01,181.116,174.197,203.548,164.987,164.906
777.887,428.743,425.316,413.337,391.421,433.601,396.678,416.915,402.721,442.068,463.367
778.059,798.123,793.655,786.487,769.361,724.006,745.659,723.506,750.337,727.656,747.276
778.232,1200.53,1229.91,1228.26,1231.14,1216.8,1196.69,1222.52,1208.63,1155.49,1194.51
778.404,1608.38,1580.82,1549.18,1549.3,1533.27,1573.87,1578.27,1568.2,1553.81,1536.19
778.577,1832.68,1980.06,1864.18,1896.39,1859.29,1894.76,1847.4,1816.27,1858.8,1870.15
778.749,1951.81,1958.71,1921.26,1951.67,1894.71,1917.69,1895.24,1824.94,1974.43,1892.11
778.921,1782.84,1781.48,1761.6,1734.9,1737.48,1754.25,1765.87,1725.89,1744.22,1734.19
779.094,1419.0,1402.14,1400.83,1377.53,1399.75,1344.91,1409.23,1415.7,1397.2,1455.7
779.266,1033.08,1018.59,1028.68,1056.41,1044.5,1049.6,1020.87,1044.28,1058.85,986.669
779.439,696.514,728.67,651.328,670.452,686.862,678.501,658.371,682.849,713.674,735.769
779.611,412.149,386.765,369.458,384.172,413.198,380.807,390.105,374.417,405.739,398.449
779.784,256.989,245.481,236.499,257.881,222.095,234.626,276.046,242.181,246.36,274.654
779.956,172.632,167.022,169.573,167.911,202.428,178.916,172.146,158.465,226.818,181.284
780.129,164.465,160.589,182.181,208.336,203.537,203.192,164.679,199.222,182.581,176.686
780.301,186.263,176.022,193.072,210.453,197.52,164.349,196.714,183.677,171.574,191.1
780.473,192.982,194.039,184.957,217.189,204.952,187.658,207.681,181.917,187.819,230.329
780.646,166.094,169.976,165.489,166.982,184.067,140.989,189.267,179.405,153.867,163.516
780.818,183.347,138.954,190.494,168.735,161.117,196.709,175.458,126.15,182.086,164.212
780.991,134.193,101.458,110.358,123.467,134.514,115.511,159.046,137.588,157.576,137.249
781.163,132.486,96.2961,103.07,120.025,121.92,125.782,123.565,112.679,123.861,124.993
781.336,113.663,121.4,129.587,130.026,134.734,146.339,164.867,113.184,140.896,123.748
781.508,142.379,148.399,127.24,185.093,173.164,127.115,117.423,154.33,144.275,133.065
781.681,163.33,134.551,173.735,170.965,151.193,124.237,171.71,173.892,181.56,167.498
781.853,176.883,176.874,159.904,180.616,177.172,191.457,167.482,183.559,191.938,154.725
782.026,178.442,196.62,199.59,183.963,202.977,224.43,173.658,185.851,196.729,204.033
782.198,199.183,180.2,203.229,202.214,202.678,182.346,194.021,172.987,207.857,204.83
782.37,197.861,180.244,194.738,209.879,184.116,202.878,224.647,208.941,203.677,207.486
782.543,203.578,175.487,177.775,190.063,224.711,172.255,171.031,200.65,184.563,184.433
782.715,185.969,156.067,194.721,167.047,186.946,172.997,189.414,168.639,187.108,206.783
782.888,186.936,163.099,176.583,151.73,163.008,189.453,191.47,192.309,193.12,154.033
783.06,146.675,155.299,153.268,162.319,153.053,138.383,144.359,112.422,145.294,152.008
783.233,132.688,130.144,101.056,134.29,142.679,121.857,110.526,123.629,127.328,112.061
783.405,116.088,129.385,96.0472,131.363,117.785,100.604,117.372,121.796,112.55,111.7
783.578,120.307,105.188,110.35,84.1535,110.5,91.5305,123.029,85.7369,101.314,117.719
783.75,68.0031,89.9367,65.2352,92.6348,79.0568,61.8749,111.39,95.6627,92.5342,63.9749
783.923,58.1927,74.7318,92.4969,101.186,103.081,90.9356,87.9114,103.135,72.2901,95.1958
784.095,77.3028,82.708,85.7376,55.3899,95.6349,96.4708,61.9486,72.5692,80.5977,89.544
784.268,75.0856,76.1505,96.9861,59.262,89.8414,79.0756,77.102,74.7046,98.3467,75.7591
784.44,97.9177,71.5965,95.4802,80.9003,76.2233,93.171,100.307,81.4872,86.232,87.2862
784.612,105.01,104.245,97.065,96.7189,85.7828,95.1147,109.24,67.263,99.127,86.2781
784.785,106.031,105.63,78.9664,78.6162,87.1254,113.384,56.6304,104.217,100.494,90.9384
784.957,98.2405,83.8545,81.8042,97.6417,91.8105,81.6879,113.155,76.559,71.7136,86.0706
785.13,82.1189,107.869,95.8718,103.62,91.5186,99.4394,115.835,68.8906,102.342,85.778
785.302,81.3102,51.7761,84.3837,76.6518,92.5596,78.7371,105.103,68.81,80.1629,87.1871
785.475,42.4956,86.6128,71.317,87.1528,86.4736,84.8141,74.3333,98.818,81.4644,112.376
785.647,48.1073,76.4724,76.2642,77.7502,70.0564,80.5747,67.4822,78.391,72.0402,77.5937
785.82,66.8506,39.9173,27.1806,75.8293,63.3559,42.9082,70.3616,84.9389,60.5487,82.3018
785.992,61.1455,91.3512,66.0639,64.5994,66.4958,42.7131,83.4685,62.6579,95.4026,62.2297
786.165,44.4109,90.1721,75.9301,71.5063,68.2319,75.4453,71.1978,65.8754,89.0535,47.7157
786.337,68.693,75.696,78.0877,76.607,88.1424,72.7831,82.2313,56.5148,73.4482,86.8463
786.51,76.4911,69.7312,81.4703,78.1051,81.494,60.8414,104.657,94.4736,71.5513,71.2691
786.682,87.7925,81.0009,47.844,55.6952,76.696,91.5586,61.7593,115.605,88.4329,39.8539
786.855,65.5429,61.3533,58.5312,40.0796,97.6417,69.3275,91.6809,74.301,87.9834,67.8162
787.027,62.315,91.7371,66.6093,56.3752,99.4665,77.0814,94.2449,91.1624,98.0708,105.803
787.2,95.6401,100.129,113.208,110.522,90.0633,55.5052,93.9284,70.3876,98.5128,73.316
787.372,75.3229,93.853,84.5671,82.6336,77.7022,86.7344,105.097,72.0473,76.6764,96.2225
787.544,71.4258,89.5829,106.86,98.8531,109.859,124.209,93.6199,87.8852,136.916,89.2977
787.717,102.521,83.4625,112.16,86.6637,83.2416,112.432,97.0035,87.0873,113.369,91.1595
787.889,110.2,50.2431,74.7031,92.4855,103.102,86.7252,78.917,69.7722,72.8871,94.31
788.062,94.865,102.014,80.5875,84.3448,53.2356,56.9567,83.6657,64.2737,67.3851,56.9604
788.234,68.0956,92.3779,54.1624,64.7718,93.2953,58.6186,41.2704,62.158,56.8893,51.0181
788.407,57.9816,35.1056,16.6752,80.8963,59.2185,88.4333,68.4295,60.03,117.506,86.1583
788.579,91.7144,44.7893,79.2831,55.6177,49.1333,98.225,71.3212,31.6718,43.5266,53.6576
788.752,83.6991,77.5381,54.1135,95.2301,78.4527,80.6841,78.1627,60.9876,77.036,50.2038
788.924,70.9024,64.7022,74.88,57.5785,115.818,65.575,89.8609,92.5423,82.9583,96.6367
789.097,64.7609,72.3994,56.8123,60.2181,71.7549,82.9254,75.7318,83.0805,76.0924,91.4312
789.269,67.3013,95.0402,126.553,69.7007,74.3027,84.343,99.1517,79.0955,95.257,92.4811
789.442,73.6119,68.114,58.2721,70.2053,74.4269,75.2078,77.2705,92.8023,64.8374,76.3985
789.614,76.6893,78.1623,69.8668,77.5424,66.6562,93.3947,66.0151,90.077,83.406,88.0005
789.787,63.2434,54.6595,82.7313,84.5955,71.0231,72.9582,93.9714,94.781,100.897,88.0693
789.959,73.961,65.3465,62.0839,75.9776,109.694,69.3531,77.6257,55.9458,90.7705,80.6374
790.132,68.8438,77.2952,81.4,65.8201,89.0394,85.9485,41.1052,79.1415,82.1524,67.7588
790.304,86.1116,88.7511,51.3175,54.7357,77.6015,77.6182,67.2575,56.4379,85.4565,86.5812
790.477,66.1006,72.2347,64.6996,87.1435,78.9463,75.8567,98.1119,81.8565,75.541,66.1819
790.649,76.2321,48.1905,69.3935,83.2982,83.6428,70.4556,43.0039,74.1273,79.8481,79.4208
790.822,109.776,88.7293,62.1678,72.9635,95.0528,64.3945,71.8952,97.1866,79.2221,67.9215
790.994,108.203,118.267,63.4784,96.1746,100.805,116.061,102.909,120.154,95.035,67.3178
791.167,120.974,147.89,107.042,103.822,103.372,99.5059,109.011,107.531,122.629,121.071
791.339,135.531,109.107,132.938,134.02,129.629,152.099,127.05,101.605,105.729,126.204
791.512,145.33,159.855,152.604,175.016,170.593,178.975,182.236,161.028,181.727,175.868
791.684,197.739,200.81,190.778,162.966,211.563,196.22,188.404,161.626,180.369,201.026
791.856,181.826,209.92,195.888,182.669,221.098,193.408,171.664,221.445,229.9,208.557
792.029,209.745,203.291,159.459,210.985,181.104,195.114,204.345,195.755,178.389,204.709
792.201,181.725,151.033,193.81,200.051,188.44,198.878,169.967,193.957,165.859,189.801
792.374,189.357,166.523,171.976,148.72,160.191,167.493,174.76,173.73,210.905,174.339
792.546,131.955,172.585,136.117,158.753,167.042,134.823,133.712,139.075,146.337,158.452
792.719,148.377,141.481,157.336,155.211,181.486,137.66,152.532,159.899,167.959,140.126
792.891,123.492,148.973,134.054,147.518,168.206,143.153,142.839,119.03,142.681,126.433
793.064,125.389,154.43,142.723,135.811,117.35,116.279,169.861,143.284,122.202,126.327
793.236,142.306,152.616,126.854,177.195,154.258,143.182,151.277,151.462,121.068,95.1849
793.409,157.303,162.411,144.639,152.928,172.475,167.406,138.209,128.372,136.434,134.19
793.581,150.877,144.728,162.324,204.865,162.472,188.806,181.634,176.607,164.538,160.698
793.754,154.405,176.101,157.003,165.337,151.083,174.275,176.771,170.934,163.651,128.318
793.926,217.35,201.415,211.037,226.297,219.273,184.175,198.033,198.678,192.141,234.154
794.099,220.445,209.788,237.65,175.871,206.962,205.934,181.27,198.941,213.899,228.32
794.271,199.615,217.368,207.509,188.265,226.31,190.767,191.238,205.291,186.147,190.45
794.444,240.956,198.897,216.298,231.202,220.887,186.482,226.041,217.746,235.993,222.408
794.616,223.623,241.49,239.341,201.969,250.885,229.03,219.684,246.532,224.346,225.449
794.789,226.583,257.898,226.356,202.919,215.842,211.977,183.457,198.422,240.784,223.913
794.961,245.999,264.289,259.685,275.882,259.778,251.821,264.152,209.597,244.264,234.325
795.134,257.946,256.189,223.8,237.118,242.696,221.667,273.215,260.41,231.29,251.188
795.306,242.924,283.705,251.287,253.571,263.652,244.652,226.301,271.981,275.55,202.62
795.479,243.53,254.071,254.38,243.949,275.798,216.548,262.138,259.146,236.446,214.189
795.651,250.035,195.998,226.352,234.402,272.104,234.083,224.666,237.314,254.027,211.557
795.824,215.301,202.39,207.242,223.55,227.924,176.232,235.236,239.67,190.844,238.187
795.996,209.21,202.895,197.851,204.677,243.278,182.506,179.664,202.244,160.418,180.141
796.169,203.501,167.011,199.97,190.693,188.875,186.662,197.034,213.054,177.745,183.883
796.341,150.421,152.361,152.272,174.905,175.975,159.243,140.186,180.788,184.711,179.699
796.514,146.705,174.497,159.406,135.021,201.541,150.149,163.937,151.791,162.785,162.781
796.686,150.44,156.138,156.889,142.923,139.403,159.306,185.607,157.196,151.094,181.949
796.859,197.183,147.347,128.474,158.751,156.893,164.721,188.552,173.886,183.633,211.618
797.031,189.162,181.898,208.204,187.888,208.635,212.308,156.632,183.398,179.748,166.371
797.204,192.432,189.78,183.428,181.546,212.715,184.599,183.371,204.232,199.347,185.563
797.376,208.958,224.317,184.851,182.542,210.422,215.356,186.467,222.467,218.812,204.593
797.549,200.959,187.819,235.11,228.188,192.781,258.083,212.833,216.991,229.26,228.452
797.721,218.736,244.191,215.575,272.438,253.353,228.923,242.794,206.252,207.194,221.502
797.894,290.973,258.433,283.599,232.057,287.382,238.507,270.495,224.623,218.82,248.739
798.066,299.525,295.578,300.99,273.35,279.469,292.474,260.435,245.243,301.824,306.11
798.239,317.247,310.301,309.812,309.999,303.837,329.255,325.865,313.151,283.037,333.222
798.411,360.319,375.023,369.015,363.681,360.912,336.243,333.276,339.664,375.344,342.761
798.584,361.059,380.931,361.692,390.429,360.79,383.777,397.416,360.796,363.339,408.652
798.756,387.05,400.187,396.273,377.99,402.206,414.649,374.301,393.675,354.557,406.23
798.929,376.801,379.214,413.161,388.368,376.5,411.364,395.859,380.442,381.644,378.827
799.101,394.1,401.256,392.159,377.239,392.069,402.427,346.386,369.739,409.718,412.939
799.274,361.162,370.04,379.04,378.773,409.973,387.151,391.875,380.322,403.058,339.066
799.446,356.506,409.856,342.477,401.339,339.792,364.415,365.692,370.528,362.214,347.321
799.619,340.684,361.663,341.33,346.671,364.544,345.141,389.583,370.247,366.248,338.406
799.792,366.647,370.365,370.754,340.647,399.621,378.03,331.315,348.272,349.875,411.928
799.964,397.535,386.964,383.025,368.453,430.131,412.839,405.452,384.764,388.954,384.86
800.137,425.025,426.585,429.588,391.513,410.791,408.23,413.85,403.105,429.874,398.854
800.309,450.911,433.316,440.247,440.83,484.529,475.44,460.172,411.534,459.244,448.63
800.482,453.84,483.319,519.925,498.261,472.248,468.82,487.544,456.27,486.171,473.368
800.654,492.22,507.778,490.257,465.475,521.597,510.737,435.93,486.795,471.712,492.125
800.827,534.543,487.861,501.87,500.253,560.932,479.869,487.724,500.6,528.871,537.962
800.999,502.33,513.582,515.759,534.375,512.513,522.731,498.481,520.216,546.355,501.806
801.172,528.188,505.499,553.119,556.335,558.679,565.401,526.535,545.242,591.274,516.64
801.344,573.411,577.628,528.228,600.221,594.188,550.203,566.028,562.238,581.796,553.05
801.517,574.846,589.23,544.154,584.919,589.473,559.546,578.932,563.216,535.532,558.425
801.689,589.801,568.815,553.315,553.439,583.21,612.081,570.004,513.575,607.932,565.839
801.862,574.063,628.673,582.248,595.633,559.969,599.859,592.736,547.845,556.825,525.814
802.034,650.492,633.892,644.96,619.812,660.726,596.572,679.416,649.029,622.548,626.04
802.207,631.017,665.881,609.057,639.8,658.569,648.935,677.727,615.798,610.137,602.1
802.379,619.368,697.517,643.196,660.226,629.187,611.968,553.145,619.695,612.658,615.3
802.552,613.427,626.623,630.191,632.086,615.676,618.959,586.286,621.36,597.748,589.699
802.724,615.959,642.21,568.663,590.74,569.772,601.336,540.723,603.758,582.711,544.609
802.897,589.89,601.384,561.316,576.721,566.918,639.595,571.531,552.891,568.648,569.589
803.069,563.16,538.548,609.487,627.198,599.284,552.5,566.422,524.69,564.42,575.326
803.242,597.523,586.51,597.764,560.057,605.165,581.049,592.223,587.99,605.095,537.175
803.414,620.014,588.227,589.586,600.053,619.999,585.464,568.694,553.636,575.723,602.387
803.587,608.618,643.796,599.334,568.105,570.462,593.374,588.293,564.545,591.258,546.42
803.759,604.261,588.595,566.348,581.422,596.046,604.903,579.371,568.777,588.696,576.527
803.932,559.481,551.533,556.092,564.356,564.442,555.123,544.577,548.07,592.542,555.369
804.105,534.043,581.513,562.905,503.034,525.831,516.063,525.51,499.021,567.989,521.757
804.277,517.351,485.226,499.826,508.107,543.28,469.233,491.013,512.755,492.152,497.738
804.45,468.687,488.579,457.964,499.646,456.74,505.46,464.664,476.891,490.487,496.112
804.622,432.95,433.638,387.841,414.485,476.873,437.27,482.528,399.024,417.215,436.61
804.795,364.514,373.458,378.07,400.613,436.461,418.378,411.851,362.205,414.809,378.73
804.967,413.431,412.736,331.683,353.396,403.674,367.101,360.079,359.529,400.351,417.582
805.14,398.093,356.878,399.73,358.35,384.198,377.112,391.275,370.924,366.604,374.614
805.312,379.05,389.449,401.046,404.337,417.341,387.117,417.985,367.502,393.652,393.863
805.485,347.912,388.871,349.561,412.105,373.737,390.242,372.069,407.18,401.87,416.436
805.657,400.64,422.703,448.304,405.595,427.019,441.28,404.906,354.198,419.939,406.704
805.83,434.657,417.201,414.917,440.548,419.192,422.772,491.962,410.966,438.156,402.117
806.002,428.628,457.768,435.89,465.316,426.174,430.707,432.908,457.591,417.665,409.534
806.175,484.532,442.714,496.942,451.673,467.124,495.022,457.523,438.807,490.363,482.229
806.347,490.663,493.684,502.599,479.763,431.717,462.4,515.02,467.368,469.417,461.751
806.52,478.157,491.036,482.647,507.064,497.245,456.334,463.23,440.703,430.064,485.702
806.692,523.459,536.326,481.562,505.488,512.547,529.766,522.133,487.443,501.653,491.64
806.865,529.12,500.153,490.324,526.122,544.031,556.642,505.663,515.546,488.836,482.1
807.038,484.853,521.953,465.737,529.599,542.855,539.465,479.253,490.621,529.484,471.669
807.21,549.379,610.645,551.073,540.204,574.293,624.859,564.598,562.253,531.567,539.972
807.383,544.022,560.771,552.8,607.151,579.764,605.194,572.917,589.467,596.172,573.37
807.555,634.972,563.287,540.98,595.264,589.552,617.589,592.669,552.245,600.841,536.487
807.728,528.274,573.962,572.602,580.738,546.738,571.601,573.345,592.565,555.211,586.765
807.9,593.716,524.953,560.245,575.663,574.675,577.082,586.064,605.937,588.025,581.275
808.073,629.261,601.737,559.522,589.16,551.187,576.991,600.14,585.2,535.46,603.601
808.245,563.054,608.879,552.069,565.273,626.551,570.678,623.952,624.125,567.495,553.376
808.418,493.513,580.001,530.309,559.844,540.547,575.643,525.618,515.458,518.667,546.917
808.59,600.588,554.067,603.878,582.943,575.411,577.015,560.388,559.126,576.71,550.565
808.763,522.555,576.492,583.586,542.705,594.882,594.007,594.77,561.161,624.054,546.112
808.935,591.312,617.974,562.148,593.049,629.931,610.581,583.862,538.149,591.76,578.495
809.108,628.713,612.389,589.514,606.442,583.843,569.478,531.226,568.494,598.147,569.37
809.281,592.046,573.201,557.313,597.288,646.26,599.841,604.105,568.819,517.385,603.739
809.453,596.844,578.907,578.544,555.813,624.646,604.179,547.068,603.709,592.233,547.72
809.626,559.349,623.149,603.601,551.497,572.088,565.702,543.734,574.835,587.529,573.684
809.798,579.047,603.636,572.76,562.988,534.374,579.348,589.763,566.186,530.083,523.811
809.971,571.156,592.828,553.054,613.866,583.518,588.361,621.876,528.025,599.16,582.135
810.143,547.877,573.242,543.068,590.771,593.194,562.076,585.447,526.171,554.386,548.628
810.316,594.54,643.259,549.421,569.949,589.938,606.739,537.744,571.204,606.225,566.893
810.488,561.821,606.535,525.897,554.769,579.473,554.371,541.122,520.295,557.468,525.81
810.661,597.888,584.565,586.301,617.274,615.035,561.391,550.72,559.954,618.936,541.618
810.833,545.187,572.839,636.823,599.333,564.414,588.564,584.632,584.533,606.182,540.774
811.006,589.709,605.894,609.171,595.08,646.611,562.632,589.216,578.248,528.0,628.206
811.179,602.854,579.732,591.81,626.34,584.269,635.254,548.032,582.073,561.258,591.721
811.351,571.819,608.161,624.359,599.932,598.223,588.16,646.27,608.943,600.564,562.764
811.524,591.459,628.332,635.23,605.105,631.833,597.466,566.147,593.44,621.765,644.448
811.696,551.341,586.422,577.347,594.167,600.184,566.029,581.663,551.743,613.812,524.362
811.869,635.751,564.753,627.378,546.879,607.154,588.957,595.846,592.623,584.908,523.854
812.041,546.037,597.261,582.104,523.278,593.09,531.026,568.022,563.265,547.934,520.219
812.214,540.933,567.559,534.646,592.535,577.655,550.392,590.823,565.21,554.54,557.934
812.386,527.266,544.705,513.879,521.393,555.804,512.838,515.621,558.604,518.511,515.794
812.559,509.425,532.886,532.022,540.023,592.049,513.771,522.624,501.166,533.11,519.751
812.732,479.707,524.999,510.954,543.298,526.957,516.505,508.132,510.983,478.579,513.37
812.904,483.664,519.874,516.981,500.635,457.37,539.796,498.926,471.331,509.431,496.561
813.077,541.179,510.325,489.118,531.226,536.187,538.938,515.274,474.407,529.353,566.314
813.249,470.792,501.003,510.323,520.398,532.49,486.878,471.334,534.805,493.062,487.299
813.422,539.746,465.793,504.293,501.621,510.687,508.359,495.815,489.012,499.212,472.493
813.594,525.633,464.384,463.523,487.972,518.543,473.225,473.971,501.968,500.911,486.45
813.767,454.923,481.212,482.4,493.549,510.823,570.473,479.025,483.997,488.568,492.027
813.939,490.702,469.31,450.486,475.513,484.095,495.119,463.527,436.695,475.649,423.695
814.112,510.403,545.05,494.784,534.285,484.214,426.829,446.613,479.421,496.328,474.101
814.285,531.281,471.172,458.98,508.821,487.033,514.596,451.459,504.393,480.097,480.006
814.457,462.041,483.956,491.386,489.175,480.726,491.885,470.87,455.744,454.582,453.488
814.63,578.806,504.133,570.314,522.879,547.654,531.321,560.119,489.873,541.167,585.821
814.802,581.749,562.069,540.857,584.551,580.719,586.254,562.454,537.325,569.501,532.429
814.975,590.202,591.403,631.345,576.27,619.499,619.823,618.985,587.016,556.477,543.404
815.147,613.162,623.828,630.862,634.901,604.217,604.562,645.245,614.183,570.83,599.779
815.32,594.719,672.977,619.35,683.036,623.726,644.143,641.702,629.007,584.928,621.93
815.492,657.4,617.385,584.297,638.026,625.667,611.766,626.76,632.55,610.597,560.987
815.665,597.076,622.127,603.261,523.6,619.828,630.804,572.711,653.24,601.535,607.977
815.838,608.596,605.036,570.283,613.541,601.148,572.391,583.709,604.355,587.628,572.878
816.01,571.5,593.359,587.213,610.335,600.595,577.67,587.396,564.61,584.432,538.439
816.183,617.154,595.586,540.181,521.464,581.636,565.064,530.83,578.485,574.474,509.937
816.355,618.469,580.991,602.398,579.43,582.4,583.839,577.673,545.865,593.782,592.276
816.528,559.819,607.23,602.132,567.959,611.824,561.761,603.375,596.468,580.211,551.631
816.7,626.392,570.686,595.901,619.117,623.156,554.935,558.315,570.552,627.129,619.79
816.873,548.413,581.014,565.799,558.694,568.054,655.178,553.74,599.503,597.567,571.605
817.046,590.049,575.762,546.59,539.981,557.39,560.477,599.139,534.497,597.183,560.979
817.218,522.26,529.912,540.871,529.935,576.385,578.428,558.751,494.398,564.822,522.592
817.391,553.179,539.307,527.686,606.68,509.988,568.092,541.863,533.299,558.72,602.015
817.563,572.494,604.505,584.212,574.27,597.252,667.408,544.938,572.02,614.237,601.477
817.736,592.528,624.595,544.189,642.475,559.412,636.738,628.787,577.445,485.497,621.025
817.908,593.367,597.848,595.375,595.146,609.562,615.489,618.913,562.467,568.475,544.257
818.081,584.238,603.873,594.904,628.81,576.551,625.237,610.777,546.394,584.369,552.632
818.254,568.928,580.477,568.218,576.144,619.921,652.489,544.999,608.707,569.588,566.029
818.426,626.404,614.507,622.412,647.317,615.887,615.307,613.276,615.034,571.839,608.742
818.599,659.99,656.277,659.276,617.905,652.719,631.312,595.272,629.95,657.329,631.31
818.771,650.258,650.385,669.816,642.728,690.113,650.094,644.221,710.64,653.63,619.412
818.944,666.537,623.249,647.139,682.059,679.576,624.061,599.482,638.089,690.788,650.989
819.116,706.275,619.937,677.474,664.555,695.655,661.507,678.725,687.686,655.673,649.395
819.289,654.123,675.254,660.042,594.54,682.704,634.06,650.789,598.431,670.757,660.608
819.462,569.236,649.637,591.22,602.584,630.518,605.62,579.738,607.04,652.326,605.077
819.634,455.492,492.412,482.098,448.92,492.657,470.953,528.521,474.633,544.726,499.969
819.807,457.965,458.081,451.671,480.946,466.132,428.26,413.894,454.243,469.129,443.334
819.979,446.97,485.737,449.612,473.975,470.846,476.511,440.782,444.367,473.852,456.368
820.152,507.013,462.67,471.968,470.548,476.401,450.597,486.728,447.02,451.843,483.826
820.324,449.828,478.787,487.576,481.048,460.331,522.1,416.417,478.351,464.488,429.919
820.497,500.034,496.738,514.047,543.21,536.056,499.324,527.773,549.018,524.915,499.93
820.67,615.865,626.165,600.983,560.465,604.855,550.025,576.188,596.282,594.29,602.734
820.842,646.967,630.579,579.144,579.966,633.057,665.591,582.676,638.123,640.072,606.496
821.015,621.947,697.594,596.799,619.774,651.224,652.477,645.768,655.709,635.512,630.367
821.187,594.276,632.582,567.89,606.915,672.695,685.943,636.436,606.515,623.844,577.076
821.36,629.813,632.757,605.227,621.39,635.803,624.558,626.938,573.25,642.245,666.075
821.533,618.677,674.682,579.161,577.128,613.84,619.109,638.036,670.855,582.654,665.363
821.705,597.401,590.082,636.055,619.182,647.92,635.5,593.368,661.59,631.557,558.501
821.878,614.586,633.609,618.447,622.129,629.779,570.863,663.868,627.49,602.434,608.769
822.05,620.363,654.974,589.722,633.678,650.55,600.096,630.675,560.835,554.663,647.9
822.223,571.48,599.123,535.746,627.234,623.983,595.448,573.734,590.133,619.001,622.475
822.395,543.774,556.53,510.243,620.397,577.424,614.425,507.476,552.13,598.898,573.049
822.568,553.281,553.377,574.967,570.608,551.258,568.664,558.411,599.553,593.394,547.456
822.741,544.246,575.397,529.14,592.064,594.554,597.021,564.332,574.448,590.134,575.225
822.913,570.996,592.404,593.309,596.425,586.242,589.873,642.959,562.082,646.907,608.366
823.086,660.71,608.276,561.854,586.906,628.649,589.003,588.513,595.218,575.146,580.985
823.258,614.248,591.232,602.542,695.208,627.797,655.713,602.071,588.565,592.155,628.046
823.431,639.83,638.177,606.585,567.327,616.272,572.352,649.652,589.65,553.739,576.486
823.604,630.535,644.567,625.156,709.041,616.255,566.499,633.972,582.068,543.223,586.324
823.776,660.143,638.097,647.18,665.454,680.184,630.895,622.816,580.111,676.858,654.849
823.949,645.423,632.098,626.615,653.071,594.931,609.731,603.974,625.948,628.917,673.36
824.121,626.367,631.128,606.93,631.693,642.376,600.525,629.237,618.543,651.895,608.787
824.294,676.435,619.842,723.031,615.733,615.311,607.947,645.998,614.272,649.367,620.88
824.466,700.346,656.63,743.997,736.621,714.592,753.95,732.998,708.294,673.294,666.427
824.639,701.078,709.938,631.301,741.515,683.749,713.827,646.608,717.239,629.498,660.077
824.812,667.852,752.022,705.927,702.016,705.696,693.606,688.376,674.115,677.043,635.476
824.984,707.124,654.773,748.803,741.936,770.361,715.841,702.352,717.528,741.655,718.287
825.157,712.165,669.576,741.055,717.547,715.908,701.976,708.547,630.212,716.061,670.075
825.329,663.181,703.688,603.575,670.956,730.551,641.067,606.627,665.986,687.293,642.358
