Wavelength (nm),Curve-1_E (s.u),Curve-2_E (s.u),Curve-3_E (s.u),Curve-4_E (s.u),Curve-5_E (s.u),Curve-6_E (s.u),Curve-7_E (s.u),Curve-8_E (s.u),Curve-9_E (s.u),Curve-10_E (s.u)
414.908,449.374,373.502,424.437,509.235,489.769,526.863,532.52,565.569,470.536,510.11
415.08,510.798,496.949,512.611,457.251,431.068,428.034,463.961,389.141,514.381,394.35
415.251,518.644,572.072,501.752,513.598,459.529,439.785,500.69,461.227,487.992,515.513
415.422,459.506,505.911,494.366,463.599,506.84,446.721,510.324,465.33,534.173,526.589
415.594,495.597,500.014,525.042,487.54,487.654,437.549,560.798,536.344,507.409,507.85
415.765,519.919,474.594,495.36,488.582,494.802,436.986,466.901,465.98,467.718,504.674
415.936,428.344,439.292,507.432,492.163,450.84,461.42,420.316,497.725,411.431,427.31
416.107,488.706,450.93,517.823,463.35,435.245,451.809,493.3,424.033,393.486,378.276
416.279,506.874,569.249,504.755,439.021,574.044,548.783,578.337,530.901,482.153,529.112
416.45,493.815,568.61,512.982,453.211,513.423,509.502,511.899,540.994,532.993,573.064
416.621,561.778,495.208,548.232,494.894,583.065,472.166,560.521,570.149,494.412,436.536
416.793,528.068,593.347,635.797,552.134,551.302,545.293,534.786,480.909,493.619,618.969
416.964,519.052,444.584,568.403,500.627,484.349,488.187,580.918,560.601,429.221,560.751
417.135,624.42,522.57,469.529,546.611,574.084,529.28,583.263,503.554,577.238,516.354
417.306,582.656,633.988,617.461,585.74,525.892,609.899,652.395,581.467,632.197,581.616
417.478,523.258,508.764,550.865,572.231,551.292,652.026,518.315,478.598,550.519,471.351
417.649,527.852,516.034,496.917,569.784,529.062,567.212,503.286,554.655,507.773,524.026
417.82,527.398,430.477,411.865,554.568,502.243,590.259,482.548,498.961,507.819,504.568
417.992,440.3,513.456,495.249,449.597,493.811,410.597,500.693,470.873,474.366,476.63
418.163,492.513,457.269,500.988,492.522,469.714,474.459,544.109,453.849,481.46,506.856
418.334,441.58,534.168,452.613,455.516,467.024,440.83,490.668,523.358,472.781,410.724
418.506,403.873,451.395,383.883,427.456,418.308,384.236,449.833,463.122,481.758,411.341
418.677,454.29,418.405,437.437,439.389,425.8,425.7,491.096,408.564,528.97,410.574
418.848,471.366,428.839,470.247,458.03,440.22,506.787,440.6,532.061,414.715,451.295
419.019,536.704,485.038,449.896,378.85,505.203,528.248,451.698,532.632,544.887,521.232
419.191,442.211,464.507,431.992,415.564,456.238,446.962,428.145,445.613,409.647,425.61
419.362,457.935,525.222,491.759,513.452,471.288,476.337,436.707,477.641,498.316,422.12
419.533,523.984,517.619,520.954,445.759,450.801,473.627,525.59,558.095,456.726,528.676
419.705,484.962,470.935,477.673,463.355,440.478,537.055,414.777,444.382,505.953,457.076
419.876,556.585,529.388,566.855,492.067,557.804,512.197,518.337,485.207,540.922,569.783
420.047,481.678,419.549,485.859,573.841,505.931,525.41,495.004,446.301,471.759,482.376
420.219,563.925,505.981,480.967,528.343,463.186,516.762,525.373,532.712,567.979,546.519
420.39,457.461,484.028,440.714,406.522,418.357,545.162,463.245,460.665,520.0,484.465
420.561,567.929,603.463,530.701,515.962,512.588,561.618,504.576,508.347,596.174,424.144
420.732,491.23,459.542,391.717,408.934,519.197,500.002,515.083,518.584,539.993,541.218
420.904,517.714,542.178,446.836,471.792,441.201,518.704,465.574,459.574,509.435,523.605
421.075,486.172,499.596,465.062,486.019,553.851,525.685,480.577,476.248,479.54,507.907
421.246,502.548,486.938,520.11,493.573,420.642,519.486,542.867,526.122,494.972,478.548
421.418,403.146,378.711,448.247,423.416,404.308,357.217,494.03,463.37,439.299,432.832
421.589,448.236,397.861,379.66,442.775,530.324,372.815,407.003,464.841,485.073,370.759
421.76,302.741,345.661,372.554,328.121,332.889,420.506,379.11,313.504,341.443,367.372
421.932,359.669,400.986,436.733,416.032,382.147,377.814,387.193,406.914,433.817,379.998
422.103,456.536,437.467,417.685,395.646,433.944,429.384,374.317,417.504,455.15,408.858
422.274,493.814,404.168,480.412,469.431,405.028,463.937,430.989,449.341,428.339,437.011
422.446,419.939,472.237,379.595,481.79,443.742,441.017,393.572,386.056,465.556,496.939
422.617,529.425,442.673,449.053,462.453,492.554,457.703,452.159,475.013,456.23,423.622
422.788,485.967,530.466,454.663,432.064,423.003,380.36,461.35,389.458,423.922,433.818
422.959,520.997,409.246,392.102,409.468,431.7,455.452,496.603,447.809,439.642,456.775
423.131,508.152,395.682,362.151,454.02,501.01,475.916,438.965,424.9,383.263,446.619
423.302,471.536,406.79,436.889,402.957,434.813,451.05,485.158,506.59,425.736,421.959
423.473,432.767,354.555,370.554,361.365,431.456,468.836,444.656,347.375,445.326,439.939
423.645,445.533,443.299,547.368,429.315,481.225,517.24,440.116,517.644,402.058,487.481
423.816,443.317,470.74,443.247,442.243,429.662,492.744,441.299,456.127,421.417,442.311
423.987,434.351,431.375,503.646,434.087,482.82,466.264,494.358,407.072,447.698,392.546
424.159,475.514,453.536,503.482,504.13,479.959,393.14,518.85,454.553,521.175,511.619
424.33,530.318,494.647,516.02,505.002,520.599,448.461,447.154,522.458,503.873,469.092
424.501,471.78,414.802,479.684,440.46,455.412,445.607,446.737,484.136,426.712,457.259
424.673,473.622,453.51,356.871,481.518,448.652,469.631,460.189,465.111,479.625,473.433
424.844,506.113,486.882,469.52,472.803,564.152,500.286,549.898,482.87,531.066,551.793
425.015,443.141,464.351,506.66,509.65,429.79,526.915,520.819,431.514,518.26,529.856
425.187,535.198,552.523,447.616,454.282,530.892,476.372,584.382,492.974,430.07,477.644
425.358,405.186,393.586,422.244,459.7,449.327,454.195,425.547,479.724,457.33,447.98
425.529,562.093,508.871,484.575,489.123,521.696,392.063,565.699,476.275,499.271,533.14
425.7,436.541,494.62,544.4,511.715,480.812,497.475,436.139,535.563,433.691,408.572
425.872,495.175,555.927,531.396,508.598,621.272,458.17,473.831,548.025,420.477,514.327
426.043,447.807,521.794,485.001,445.911,508.067,472.997,479.012,498.473,496.684,477.579
426.214,433.086,399.014,435.349,425.089,486.103,501.069,471.609,457.878,459.262,457.281
426.386,478.215,459.601,482.895,418.058,509.259,501.114,421.132,466.815,446.187,500.837
426.557,532.993,488.589,458.232,484.878,437.806,446.759,474.039,521.045,519.358,442.629
426.728,445.049,521.582,564.491,440.012,566.444,540.23,527.98,536.643,447.66,517.942
426.9,447.859,523.714,522.584,471.421,476.83,480.546,465.766,495.218,489.488,468.336
427.071,516.844,553.178,499.561,536.896,546.965,535.716,560.338,536.841,497.501,492.334
427.242,574.353,545.082,585.204,504.024,478.26,526.194,512.517,562.302,545.042,530.582
427.414,521.49,540.726,576.068,538.559,553.69,520.774,547.623,540.805,527.773,510.638
427.585,461.571,477.962,517.98,539.54,508.819,512.143,508.768,479.462,563.589,508.935
427.756,522.595,527.412,613.38,482.869,528.998,504.474,504.78,557.757,598.481,477.711
427.928,578.939,623.935,587.526,536.255,569.863,551.546,544.812,522.079,574.482,570.88
428.099,610.084,634.571,623.681,608.195,686.846,594.237,571.846,642.212,589.871,617.413
428.27,536.581,629.179,612.374,575.225,622.5,562.137,554.933,586.461,563.809,548.349
428.442,641.746,615.798,627.057,574.285,609.691,590.114,614.345,613.585,587.981,617.608
428.613,641.571,649.259,642.303,624.856,586.325,667.547,595.929,660.429,575.042,613.15
428.784,571.999,649.218,615.555,600.602,623.901,646.058,589.72,583.908,605.565,597.144
428.956,633.307,601.295,660.187,582.979,663.637,621.825,648.281,624.457,616.623,609.246
429.127,716.502,655.324,617.846,661.502,676.639,658.882,636.428,582.566,648.435,659.363
429.298,591.032,592.025,596.087,569.668,583.461,542.709,621.625,618.733,668.394,576.338
429.47,659.53,660.554,656.526,722.674,653.157,628.917,643.418,606.047,710.562,660.034
429.641,691.283,631.981,689.781,661.841,626.848,699.506,690.867,610.439,637.863,655.29
429.812,690.624,829.469,685.396,687.246,638.084,673.52,696.913,669.35,731.053,662.813
429.984,743.988,745.012,717.782,725.637,725.633,641.502,726.362,688.949,744.192,775.923
430.155,659.505,675.29,679.975,709.813,708.541,784.341,714.08,661.877,753.456,667.69
430.326,716.143,773.676,754.089,697.796,638.489,776.277,742.195,677.051,749.947,702.273
430.498,810.222,698.435,823.829,736.399,826.472,752.716,818.141,768.93,784.692,794.084
430.669,789.932,839.055,749.1,808.461,709.361,840.989,832.525,769.088,707.72,732.072
430.84,757.614,810.224,732.873,744.413,758.691,759.737,818.713,816.581,781.106,789.166
431.012,804.988,824.129,796.281,767.541,798.819,722.996,796.578,799.477,804.437,730.701
431.183,802.122,790.385,784.483,817.895,759.413,815.541,745.187,778.369,787.441,701.561
431.354,848.41,796.717,765.14,799.547,760.514,798.588,832.316,786.751,807.281,846.002
431.526,916.48,912.469,933.611,875.362,971.774,906.499,936.733,921.031,880.258,859.854
431.697,1273.21,1211.81,1196.85,1214.79,1176.65,1223.31,1186.15,1280.86,1225.67,1217.89
431.868,2424.66,2398.61,2415.42,2464.03,2380.92,2453.83,2424.22,2355.92,2490.26,2412.29
432.04,4903.95,4828.55,4930.33,4806.14,4892.84,4803.94,4791.35,4910.9,4931.75,4854.33
432.211,8724.73,8610.18,8665.84,8672.06,8602.9,8533.38,8477.73,8717.69,8707.26,8682.52
432.382,12233.1,12054.9,12024.7,12096.3,12204.9,12128.2,12128.4,12145.6,12094.1,12108.6
432.554,17470.7,17386.5,17279.5,17519.7,17507.6,17427.0,17601.3,17665.8,17488.0,17565.7
432.725,23601.2,23326.1,23384.2,23285.5,23145.4,23261.1,23443.5,23417.2,23279.7,23203.8
432.896,30238.7,30037.2,29520.9,29935.6,30040.2,29904.1,29855.7,29860.1,30075.5,29602.6
433.068,36073.5,35991.5,35871.1,35769.4,35657.7,35497.1,35484.0,35734.9,35362.3,35296.5
433.239,41634.2,41164.8,41503.4,41462.9,41339.3,41296.8,41238.5,41227.0,41308.4,40912.0
433.41,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
433.582,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
433.753,16383.3,16383.5,16383.9,16381.5,16384.0,16382.8,16382.5,16382.3,16382.6,16382.5
433.925,37229.8,37161.1,36963.5,37301.6,37427.6,37377.1,37159.7,37370.6,37381.3,37182.9
434.096,27801.2,27925.9,27525.5,27805.5,27917.1,28125.0,27647.4,27982.9,28092.1,27838.7
434.267,16268.7,16208.3,16315.3,16431.1,16497.6,16467.6,16687.9,16805.0,16500.2,16482.8
434.439,7202.54,7163.97,7269.13,7255.44,7256.31,7383.51,7467.67,7249.23,7482.81,7193.93
434.61,2086.24,2137.17,2079.83,2135.02,2128.7,2288.17,2242.07,2169.28,2223.39,2209.41
434.781,799.13,855.522,856.641,918.198,883.712,856.566,865.493,913.581,859.369,885.022
434.953,680.326,665.354,632.562,681.214,660.616,690.011,684.729,699.951,660.371,679.344
435.124,600.891,626.081,560.07,578.24,608.883,589.803,632.293,583.815,609.33,583.294
435.295,626.06,644.661,588.064,626.897,546.98,577.139,563.804,601.138,628.212,601.311
435.467,572.885,528.515,587.125,568.976,545.541,591.796,543.352,546.712,621.009,578.669
435.638,591.269,557.68,535.113,509.498,581.496,535.728,506.862,563.713,578.517,575.396
435.809,586.056,527.548,458.293,542.488,565.934,495.829,544.602,555.518,536.97,565.941
435.981,556.938,584.0,536.211,537.639,579.434,526.759,523.651,521.618,510.81,515.091
436.152,555.31,479.902,536.109,524.226,541.759,510.14,526.971,527.61,548.103,553.671
436.323,528.531,520.691,550.177,478.713,539.043,516.353,470.685,522.654,502.307,496.494
436.495,484.444,542.619,533.855,491.78,572.365,527.842,497.801,511.594,512.83,518.35
436.666,541.867,539.493,516.899,592.663,517.896,509.566,514.408,542.034,520.884,490.194
436.837,600.115,502.977,563.565,504.11,541.024,498.101,515.979,549.941,522.409,555.346
437.009,546.268,522.715,537.718,556.958,530.782,441.058,537.207,523.951,563.557,562.491
437.18,519.765,525.177,543.668,497.914,530.471,524.87,516.716,466.425,451.533,491.086
437.352,522.342,499.625,487.911,455.577,525.429,459.46,525.268,501.59,530.563,505.819
437.523,454.392,483.764,456.426,588.812,520.283,525.813,563.101,518.745,554.391,536.783
437.694,447.907,433.667,480.751,495.189,473.517,497.002,446.167,427.855,464.973,479.079
437.866,489.13,501.779,445.495,487.253,472.568,464.306,483.446,476.896,457.907,513.589
438.037,487.64,476.486,473.131,525.065,487.407,473.637,461.174,493.466,510.515,514.56
438.208,498.215,488.798,518.915,469.896,539.888,448.504,471.3,447.406,482.805,486.279
438.38,441.042,480.308,494.41,515.23,540.255,512.511,535.492,533.512,525.634,520.034
438.551,487.637,475.271,507.271,494.597,542.939,493.887,486.527,490.277,502.202,490.454
438.722,514.177,471.057,418.562,489.976,496.715,403.131,437.794,478.585,494.463,467.279
438.894,433.465,491.895,455.906,513.416,469.663,462.178,456.644,448.3,432.249,445.919
439.065,417.896,434.277,446.509,402.377,511.964,418.448,458.97,478.159,443.365,468.412
439.237,429.471,434.181,403.452,438.413,481.409,458.047,340.554,464.592,402.806,414.503
439.408,485.001,477.651,403.315,421.651,447.375,425.368,419.879,436.956,471.113,446.639
439.579,463.984,410.833,413.144,405.602,442.035,426.657,427.483,403.847,425.522,464.88
439.751,427.52,466.222,459.228,403.321,425.445,419.389,443.779,457.383,426.317,412.289
439.922,452.977,414.748,466.299,419.842,470.226,438.463,427.23,432.595,424.732,410.529
440.093,481.326,465.903,498.959,483.841,425.292,464.958,510.944,454.47,483.88,469.07
440.265,452.929,461.22,510.519,502.38,514.554,496.144,500.058,505.582,545.101,523.075
440.436,535.304,563.859,598.268,551.668,489.797,515.746,539.226,585.728,539.755,526.788
440.607,528.817,548.703,566.943,510.992,501.616,589.485,559.007,519.083,593.269,553.621
440.779,614.353,617.054,604.64,617.379,567.608,597.743,583.856,640.154,608.256,550.311
440.95,581.29,608.091,665.957,551.016,544.653,575.662,582.038,619.66,564.654,571.679
441.122,607.016,593.532,595.854,592.029,639.892,578.851,614.652,588.387,605.811,622.284
441.293,608.897,579.316,577.936,574.758,581.303,577.769,599.274,584.01,571.173,627.414
441.464,555.319,603.571,612.524,597.803,563.022,586.228,605.259,572.404,535.289,562.861
441.636,508.55,514.12,555.37,527.378,554.504,505.501,531.113,533.429,558.816,510.546
441.807,500.989,495.582,543.832,509.807,504.536,557.533,553.971,480.345,528.083,523.92
441.978,427.016,413.414,468.665,457.667,443.691,497.396,401.227,516.813,493.88,455.563
442.15,432.314,509.771,479.821,452.327,438.804,500.93,479.24,472.509,451.181,506.731
442.321,461.376,441.37,415.604,455.932,443.921,432.693,466.835,465.0,390.491,410.969
442.493,448.349,399.574,388.347,419.051,371.153,426.074,389.485,400.521,394.649,388.446
442.664,433.353,416.536,361.083,406.182,450.836,441.496,472.274,412.795,439.822,385.908
442.835,366.325,392.744,390.281,373.181,349.298,375.531,388.503,397.174,384.343,351.987
443.007,418.706,415.361,422.994,375.51,433.495,429.999,402.638,402.591,418.716,408.759
443.178,452.85,471.193,433.693,447.478,403.067,449.832,450.594,393.332,431.24,435.544
443.349,487.36,390.416,463.902,427.765,455.382,449.567,445.037,457.945,452.015,454.002
443.521,498.264,408.731,416.171,489.4,453.213,543.638,401.567,457.481,467.355,464.657
443.692,475.198,408.033,435.666,462.002,454.101,481.316,502.44,480.29,484.795,420.994
443.864,479.888,444.303,465.895,495.641,487.357,470.981,529.903,437.041,472.834,510.647
444.035,487.577,519.025,480.617,518.675,491.529,513.385,474.124,519.403,520.541,484.85
444.206,518.464,461.963,489.935,477.832,503.725,539.135,471.316,511.708,508.875,508.519
444.378,542.601,517.804,545.565,541.303,576.036,476.475,560.3,514.145,519.808,541.644
444.549,584.771,516.467,548.017,527.603,479.204,499.412,534.146,478.792,581.295,567.107
444.72,517.523,492.996,510.891,511.716,537.656,579.332,518.133,490.489,522.553,536.27
444.892,524.07,538.469,490.216,552.214,528.462,513.765,522.99,491.788,552.35,502.729
445.063,539.485,483.758,516.663,523.627,528.723,557.277,549.041,518.758,496.348,436.666
445.235,483.759,489.031,497.855,517.098,523.866,495.375,512.857,529.561,536.244,471.628
445.406,515.182,488.531,519.789,512.756,490.961,473.604,510.182,522.449,504.497,529.914
445.577,488.323,512.741,527.471,483.161,465.68,520.068,515.275,509.167,493.764,490.667
445.749,479.963,457.719,478.452,519.228,511.109,469.965,503.568,468.407,448.1,499.3
445.92,451.435,411.851,466.143,465.835,435.599,446.269,461.575,434.591,475.515,423.554
446.092,439.315,417.118,431.241,430.883,408.012,432.62,427.298,455.69,450.202,443.834
446.263,438.97,527.967,481.786,444.968,444.456,433.236,428.904,451.876,415.901,457.113
446.434,411.874,383.301,436.94,398.372,431.148,346.919,394.729,379.152,422.909,499.581
446.606,430.426,429.558,391.164,408.033,461.374,416.989,439.892,439.83,383.776,391.19
446.777,440.844,429.499,404.562,405.876,433.003,389.411,447.494,405.501,397.759,423.89
446.948,452.299,402.159,397.672,421.959,425.903,412.196,441.918,389.283,385.434,438.751
447.12,425.397,403.36,380.44,412.123,441.591,424.179,461.815,423.718,436.201,465.192
447.291,451.73,432.986,444.275,490.002,405.524,408.751,457.169,428.357,384.412,441.015
447.463,448.655,463.552,459.65,418.562,388.835,460.467,496.986,485.52,458.907,478.647
447.634,449.113,438.894,476.221,511.66,480.928,468.807,448.59,463.942,446.308,485.595
447.805,461.317,496.325,448.417,508.347,497.611,486.176,472.199,496.037,494.937,453.846
447.977,480.552,506.961,536.843,513.035,525.695,497.869,484.388,546.475,494.122,498.136
448.148,489.266,548.055,569.098,536.736,538.497,488.592,452.416,559.15,504.382,488.314
448.32,490.876,516.975,505.025,497.633,529.029,513.369,510.82,548.465,528.521,503.932
448.491,562.239,547.871,492.589,577.146,547.53,550.204,528.71,554.07,574.076,490.416
448.662,588.726,590.583,553.253,506.463,534.667,502.257,552.044,534.171,523.908,595.328
448.834,486.159,531.721,483.674,510.122,509.794,544.516,519.881,520.864,442.86,473.089
449.005,523.148,496.125,492.825,507.922,494.726,486.663,490.011,515.064,519.867,479.971
449.177,436.753,453.679,461.657,494.104,491.024,466.225,473.367,480.836,459.832,484.788
449.348,427.83,423.7,532.316,501.906,440.287,453.926,435.5,467.669,504.259,503.364
449.519,517.002,481.507,465.164,449.084,451.387,501.168,451.503,465.514,474.706,487.354
449.691,487.176,470.796,503.401,491.745,519.781,476.854,467.883,472.103,499.97,488.905
449.862,444.105,430.03,443.192,449.133,434.478,412.69,415.478,433.96,519.294,498.811
450.034,414.48,493.835,444.026,436.673,445.393,466.731,433.193,507.431,437.928,500.666
450.205,391.129,365.424,361.1,415.737,433.396,432.81,404.888,380.465,413.284,420.885
450.376,409.629,403.443,409.237,405.089,386.517,417.521,381.262,400.464,428.292,407.072
450.548,367.782,405.194,420.295,388.435,419.542,450.364,433.218,424.245,378.69,437.52
450.719,431.836,385.713,458.625,447.558,420.555,414.112,477.13,463.207,426.964,427.156
450.891,416.073,430.583,420.451,430.07,442.95,359.365,415.01,470.447,411.234,438.913
451.062,381.748,387.707,471.401,375.724,429.546,382.64,429.6,416.518,438.373,381.841
451.233,406.99,440.574,427.16,427.191,430.529,380.667,422.352,458.704,443.83,437.854
451.405,441.596,447.044,444.356,454.329,434.224,468.031,426.983,437.856,437.856,390.607
451.576,435.034,418.3,400.18,462.869,436.008,412.619,439.273,451.4,443.44,370.975
451.748,407.939,407.654,399.248,407.639,423.477,391.139,403.237,443.23,382.351,388.259
451.919,437.15,456.307,400.489,420.97,403.336,449.268,373.7,407.89,430.91,407.053
452.09,393.248,371.131,414.237,383.768,354.589,412.39,415.559,422.085,424.124,441.065
452.262,430.812,416.143,457.182,388.866,397.344,376.696,409.199,391.65,443.56,411.878
452.433,435.654,470.704,378.297,406.546,374.548,388.06,404.83,424.936,434.028,445.811
452.605,432.555,403.457,388.459,412.683,455.132,429.313,401.651,423.189,464.875,400.732
452.776,476.801,421.769,436.025,418.651,464.971,389.652,433.273,440.872,413.757,423.148
452.947,431.171,425.76,391.818,447.784,406.99,405.871,352.115,442.355,445.438,448.185
453.119,447.402,411.236,441.501,382.35,412.974,404.776,430.677,404.311,414.431,417.642
453.29,405.377,448.052,350.314,371.814,398.67,388.346,454.433,420.097,421.125,413.635
