?	Raw_E	Curve-2_E	Curve-3_E	Curve-4_E	Curve-5_E	Curve-6_E	Curve-7_E	Curve-8_E	Curve-9_E	Curve-10_E
nm	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u	s.u
835.859	536.273	397.119	466.012	413.492	417.748	379.563	418.087	440.229	381.527	457.047
836.031	472.787	415.19	395.284	403.966	407.584	456.374	497.858	469.424	442.806	443.071
836.204	436.486	416.621	479.608	412.153	326.006	455.339	409.987	442.614	423.333	384.136
836.377	457.226	472.073	488.834	408.32	412.659	402.515	438.857	436.786	405.891	494.733
836.549	415.207	389.118	487.815	416.043	405.376	453.909	381.105	375.619	434.77	465.74
836.722	449.571	376.894	451.195	418.254	397.989	429.525	446.169	451.616	396.664	416.072
836.894	513.014	430.626	414.607	443.965	424.356	427.16	467.125	373.235	413.435	391.763
837.067	467.078	409.283	472.816	444.59	461.315	389.353	422.504	429.339	470.959	427.31
837.24	511.33	400.162	408.808	455.296	406.224	459.731	476.401	444.173	459.024	452.424
837.412	485.195	420.49	408.564	398.165	483.547	515.182	457.062	441.935	441.714	491.388
837.585	484.943	510.833	471.475	425.413	427.047	499.821	473.294	504.824	498.428	446.546
837.758	557.955	497.204	498.33	492.724	481.982	478.594	496.024	483.613	458.621	473.32
837.93	520.905	473.251	510.834	437.129	473.167	476.66	488.58	559.408	481.459	520.917
838.103	543.459	524.644	439.6	473.281	476.311	465.329	505.541	440.712	474.968	497.964
838.276	508.274	427.901	498.148	464.188	469.993	446.54	520.017	464.018	441.693	426.042
838.448	506.866	495.57	426.109	480.699	482.363	418.715	386.404	469.451	444.321	383.644
838.621	502.614	446.832	450.076	395.127	387.775	394.75	440.107	432.447	418.355	414.427
838.793	479.78	409.84	447.949	443.674	384.732	444.686	466.514	441.404	443.295	454.68
838.966	506.674	401.769	439.483	436.585	344.213	413.024	357.079	407.611	431.294	418.18
839.139	463.384	432.899	426.38	428.397	392.189	440.645	466.148	446.466	397.123	379.795
839.311	472.999	448.625	412.37	354.284	420.386	450.079	441.107	404.307	339.763	451.031
839.484	457.867	462.493	443.813	417.384	400.628	472.519	385.153	434.982	459.738	395.148
839.657	402.753	429.509	395.799	395.005	384.636	458.84	417.659	408.361	381.07	449.81
839.829	447.035	405.882	455.799	386.337	419.583	415.964	406.172	371.107	402.417	406.201
840.002	438.569	468.976	425.857	411.456	397.477	418.2	379.034	365.41	453.337	441.368
840.175	453.854	441.966	357.819	414.463	388.248	422.659	412.829	348.913	440.658	399.218
840.347	463.948	446.984	407.264	407.909	432.012	412.523	441.532	458.788	411.857	404.141
840.52	368.554	460.294	413.36	404.646	440.999	407.822	354.767	470.664	403.556	401.596
840.693	410.12	448.631	426.869	390.026	303.869	347.064	373.961	362.41	414.89	442.485
840.865	423.096	445.031	410.28	439.777	394.697	422.041	417.214	356.615	452.389	400.659
841.038	450.512	379.537	433.401	361.326	393.362	440.103	433.125	489.27	444.477	496.518
841.21	440.794	397.725	437.343	435.826	434.743	395.651	409.603	397.303	434.011	400.966
841.383	469.029	412.063	429.334	430.712	444.847	443.323	366.736	459.471	406.432	427.638
841.556	484.486	430.285	494.808	507.085	407.96	443.465	440.055	373.226	444.986	438.64
841.728	446.845	473.279	455.721	448.382	434.217	413.052	451.074	384.181	349.876	357.335
841.901	427.915	429.625	433.165	420.707	439.308	424.64	459.846	459.833	429.086	407.407
842.074	497.23	425.741	394.176	416.068	409.868	387.079	401.937	426.076	399.601	467.115
842.246	497.33	474.095	385.291	484.206	471.4	410.441	435.589	373.99	417.122	432.699
842.419	545.133	496.929	463.823	433.676	392.244	500.732	438.583	393.079	507.42	398.27
842.592	409.302	495.909	449.701	447.44	395.858	492.377	448.679	463.306	446.343	444.329
842.764	492.402	490.403	468.241	475.541	448.703	509.685	436.293	467.199	475.177	448.852
842.937	520.859	423.17	519.517	492.957	543.409	481.463	435.31	466.95	515.412	433.883
843.11	587.246	449.795	468.12	495.296	428.705	435.951	500.952	444.257	485.362	539.277
843.282	578.907	562.811	519.824	478.323	490.573	488.223	575.028	552.817	579.347	505.512
843.455	512.336	446.448	461.978	450.788	427.452	445.87	460.192	470.574	477.147	542.632
843.628	529.296	510.236	449.474	482.726	535.691	482.265	540.961	425.478	566.748	532.867
843.8	429.294	417.602	442.762	485.726	486.882	484.521	421.693	513.658	516.517	513.718
843.973	449.744	560.007	469.075	467.538	498.971	441.964	536.74	520.478	476.04	451.095
844.145	439.678	448.77	429.368	417.404	440.9	440.01	504.987	473.716	463.936	470.055
844.318	460.12	505.791	516.943	463.158	445.674	482.089	466.636	497.972	444.887	483.108
844.491	459.656	403.651	468.739	478.419	429.448	473.452	483.401	404.049	469.077	395.878
844.663	464.205	437.315	390.763	401.22	462.439	460.771	465.492	437.72	532.929	392.761
844.836	505.362	473.01	442.057	425.409	461.327	452.089	493.058	459.847	404.676	473.498
845.009	489.256	426.997	421.683	499.169	526.995	469.789	524.731	474.562	453.969	444.989
845.181	448.265	399.529	424.7	449.817	406.073	498.105	421.327	450.292	471.57	447.313
845.354	476.167	470.104	383.085	429.62	510.26	498.594	380.469	478.956	394.145	501.933
845.527	509.729	424.08	426.399	446.253	408.478	505.421	468.915	478.858	490.273	446.798
845.699	473.024	491.425	387.375	456.211	479.647	464.123	502.602	458.214	465.041	423.85
845.872	506.151	462.435	417.962	444.783	484.402	448.878	456.767	517.385	453.639	529.735
846.045	489.138	434.07	447.106	391.966	440.659	467.991	469.738	478.919	447.481	453.736
846.217	520.559	464.543	486.07	494.479	389.798	510.089	429.703	427.398	470.33	511.144
846.39	492.927	505.212	489.156	389.552	462.793	506.994	372.41	453.594	448.939	479.707
846.563	434.884	430.339	434.947	472.361	364.301	418.353	417.041	463.662	439.141	394.943
846.735	485.293	496.031	473.135	458.583	430.031	437.456	409.409	448.363	423.856	466.003
846.908	490.471	436.875	439.968	469.042	438.88	513.733	458.792	451.128	501.631	478.014
847.081	628.608	482.255	543.596	553.523	550.939	523.892	586.952	564.724	546.273	536.44
847.253	513.835	497.73	471.658	526.907	506.661	562.485	614.913	543.502	465.896	571.986
847.426	767.743	761.563	677.473	725.3	756.673	702.397	697.98	786.75	724.95	762.124
847.599	1314.05	1303.13	1160.23	1220.81	1192.57	1281.67	1298.2	1185.53	1221.24	1217.47
847.771	1442.19	1570.29	1493.01	1521.12	1480.22	1608.1	1588.78	1516.89	1581.72	1574.02
847.944	1613.39	1573.32	1601.64	1622.01	1630.39	1624.61	1635.02	1626.39	1635.78	1636.67
848.117	1701.98	1642.09	1578.47	1635.88	1631.7	1691.98	1570.25	1648.93	1638.69	1646.65
848.289	1470.04	1390.77	1402.76	1464.48	1391.42	1429.1	1351.75	1387.37	1457.01	1295.64
848.462	1061.2	984.877	1035	958.008	1018.08	993.956	1050.51	982.269	946.555	967.279
848.635	766.214	685.386	736.144	735.338	758.041	780.677	809.374	686.735	681.98	742.209
848.807	656.967	650.489	628.404	574.451	560.727	614.348	607.422	532.071	623.288	559.128
848.98	571.834	533.733	485.585	456.293	475.832	504.797	501.054	564.359	561.186	537.542
849.153	544.848	481.973	480.513	519.413	457.232	475.97	462.682	512.719	513.512	501.689
849.325	502.263	545.759	484.011	429.263	505.969	496.132	448.749	476.518	404.329	479.779
849.498	589.142	567.599	501.902	576.433	493.719	520.364	568.951	557.061	582.434	580.939
849.671	577.817	531.692	541.332	546.076	503.808	520.144	500.531	520.361	524.322	574.372
849.843	561.728	472.212	505.064	505.054	501.631	492.521	467.203	516.674	505.511	558.251
850.016	487.774	571.598	518.149	526.141	516.314	442.375	513.784	482.592	584.998	540.281
850.189	577.217	534.374	520.862	490.284	512.592	498.557	573.593	523.718	526.956	579.327
850.361	557.515	558.097	518.628	497.589	482.002	564.166	519.87	489.13	446.272	562.054
850.534	435.916	448.666	387.934	486.23	525.016	456.394	509.406	449.303	439.59	538.759
850.707	537.865	446.302	510.089	544.331	486.252	489.932	496.663	548.845	472.261	526.12
850.879	553.445	570.361	544.363	586.973	468.804	524.104	517.759	538.253	541.58	535.078
851.052	580.697	646.651	586.354	657.5	640.132	550.598	554.896	590.887	571.308	582.81
851.225	711.91	564.958	623.35	546.339	566.629	568.676	581.995	572.175	564.851	604.231
851.397	588.929	610.781	624.947	597.068	570.628	589.9	560.581	572.077	541.78	582.021
851.57	576.061	556.146	534.271	531.824	567.623	563.127	573.972	498.719	571.577	648.531
851.743	604.943	475.306	558.21	600.789	562.115	646.032	530.806	634.792	616.829	622.613
851.915	725.802	599.584	622.695	567.91	586.522	532.962	635.394	658.304	628.092	637.96
852.088	691.037	598.296	603.419	704.886	586.866	651.917	576.85	603.863	646.459	680.877
852.261	670.179	637.034	606.876	615.097	609.158	581.643	616.341	628.671	634.472	683.79
852.433	665.606	655.469	628.623	641.755	612.034	670.678	561.796	585.595	580.725	641.473
852.606	668.78	709.692	592.006	613.459	592.658	635.935	716.958	646.053	655.184	649.456
852.779	728.15	616.121	694.966	693.326	669.98	688.57	661.476	599.439	621.844	648.359
852.952	675.6	657.808	592.467	687.976	598.952	591.029	563.835	643.565	642.807	546.521
853.124	662.18	670.979	617.856	659.591	715.32	698.172	682.527	608.291	705.984	686.825
853.297	731.551	592.923	583.154	607.472	604.796	665.477	699.194	546.74	636.467	632.303
853.47	665.159	610.939	603.668	694.487	612.783	622.386	551.975	641.105	644.562	610.114
853.642	703.568	626.478	587.184	602.375	555.886	641.324	584.244	588.475	639.119	666.937
853.815	654.202	653.762	567.909	585.677	503.588	652.605	621.556	603.836	609.85	563.404
853.988	694.421	644.894	678.209	645.238	629.013	584.506	616.867	647.349	646.607	615.31
854.16	700.393	630.258	632.283	648.458	655.962	646.1	612.322	639.529	715.253	617.558
854.333	656.516	607.484	680.217	612.112	581.311	655.74	654.241	647.448	645.861	639.05
854.506	663.144	675.412	677.434	623.137	619.598	675.96	675.316	696.559	660.166	671.21
854.678	756.054	619.278	675.833	623.907	625.472	624.947	636.226	714.616	646.585	640.625
854.851	620.716	641.517	640.998	623.157	543.003	601.215	615.039	689.116	673.057	662.847
855.024	699.48	653.909	613.4	650.02	575.006	651.06	702.315	628.313	693.942	626.73
855.196	693.688	715.395	705.489	679.054	625.121	762.927	737.513	738.389	608.711	665.071
855.369	765.436	700.607	649.511	708.718	663.142	653.165	721.969	687.692	726.407	742.694
855.542	746.244	683.905	715.172	724.656	642.967	686.204	694.994	736.228	693.43	738.068
855.715	741.824	680.481	660.04	570.68	572.306	692.382	614.46	736.88	649.357	684.926
855.887	780.552	713.818	761.213	686.42	715.032	762.307	736.401	658.103	730.49	720.892
856.06	701.624	712.386	688.273	725.13	698.747	664.839	637.878	668.574	745.848	737.928
856.233	790.084	653.532	684.647	711.01	647.777	640.149	624.566	721.931	708.944	694.88
856.405	712.951	685.761	661.461	744.606	696.794	726.207	686.634	801.567	734.575	708.014
856.578	769.945	736.543	691.004	744.132	752.009	779.671	657.82	677.308	712.868	636.762
856.751	733	716.358	716.815	692.063	663.622	619.548	661.403	698.658	682.891	776.79
856.923	692.773	692.085	709.377	716.53	586.193	679.474	591.064	683.25	731.285	626.677
857.096	753.585	685.555	618.669	638.226	582.323	677.374	682.005	688.239	705.26	683.946
857.269	741.763	743.731	708.722	728.294	816.885	809.143	693.186	781	663.256	740.351
857.441	798.756	801.617	777.312	737.591	784.364	723.608	752.099	715.882	718.716	723.092
857.614	758.051	689.529	756.069	719.112	682.008	689.311	671.004	597.001	677.379	672.05
857.787	714.064	693.929	701.455	704.17	626.259	675.146	646.161	648.845	674.675	664.017
857.96	766.776	701.746	731.285	654.633	670.417	668.023	623.255	631.22	671.958	673.68
858.132	810.398	765.659	692.048	757.344	657.64	729.298	744.486	763.028	682.983	718.204
858.305	780.942	809.543	707.902	694.649	724.76	748.968	747.392	771.396	756.492	806.162
858.478	744.947	744.234	724.231	739.431	765.175	781.429	743.349	831.513	778.294	765.777
858.65	777.606	744.649	763.93	655.718	697.714	773.103	701.711	815.396	795.912	753.791
858.823	806.999	710.007	795.944	790.623	711.427	709.835	686.652	744.242	650.028	728.2
858.996	770.972	652.605	676.641	716.512	569.049	697.666	624.609	751.258	598.641	707.996
859.168	682.779	642.957	576.358	628.148	563.696	672.742	640.282	635.783	687.72	710.32
859.341	780.527	713.133	728.268	719.236	676.351	696.583	690.399	647.587	666.971	761.701
859.514	825.793	730.477	681.529	719.212	698.096	734.019	659.943	695.743	672.151	675.725
859.687	865.499	766.406	668.761	767.066	689.02	703.866	709.569	724.296	717.203	661.116
859.859	755.647	616.345	741.59	678.423	638.975	734.481	668.671	688.879	697.378	723.87
860.032	766.826	730.167	727.066	722.568	753.738	775.002	681.61	720.186	731.446	835.032
860.205	747.542	664.407	775.584	793.041	741.814	729.184	684.584	781.529	689.437	773.455
860.377	807.404	809.275	607.533	732.694	722.556	729.148	754.174	752.376	708.488	835.298
860.55	819.64	709.05	731.756	695.901	689.43	622.291	734.941	767.244	752.754	694.583
860.723	824.141	750.57	737.348	766.88	710.738	712.732	715.688	738.729	692.984	620.205
860.895	703.109	795.258	705.556	775.665	783.937	693.804	721.638	728.128	796.559	702.49
861.068	871.133	716.238	770.636	688.189	742.901	691.098	744.159	730.289	686.041	778.678
861.241	769.898	716.034	715.713	771.52	629.457	726.151	703.134	637.255	702.521	850.037
861.414	786.215	748.859	728.023	769.179	717.863	693.726	745.237	742.482	673.719	730.516
861.586	803.369	807.999	727.321	704.995	757.334	781.751	721.198	764.233	744.891	787.761
861.759	750.113	661.68	767.612	779.001	752.693	756.557	721.969	722.955	731.711	757.903
861.932	837.17	786.223	770.866	794.525	793.599	711.746	776.936	788.286	764.094	767.731
862.104	790.168	815.6	799.249	862.714	797.493	759.76	820.469	789.313	670.48	814.068
862.277	892.448	892.336	825.675	853.296	730.025	785.117	762.547	831.832	748.682	933.487
862.45	813.135	650.693	777.628	772.049	730.31	739.882	734.379	787.587	781.257	767.825
862.623	883.096	780.132	790.346	818.077	830.489	864.84	766.007	780.338	752.094	817.647
862.795	947.638	826.369	837.559	895.859	836.761	833.015	856.097	718.803	875.546	926.902
862.968	879.221	880.988	856.873	848.403	861.803	858.052	869.697	780.983	790.853	852.743
863.141	844.434	933.119	891.795	848.933	892.91	821.337	912.27	897.993	909.781	918.227
863.313	973.693	862.37	794.625	937.307	880.312	923.159	909.094	802.695	896.154	843.736
863.486	922.125	850.282	821.355	837.727	861.665	790.035	850.449	825.646	810.679	946.266
863.659	850.916	879.423	810.407	741.764	803.881	750.463	819.419	822.334	867.548	900.824
863.832	837.516	814.408	788.333	818.107	827.714	831.602	787.793	776.366	812.086	936.28
864.004	856.744	866.188	839.001	839.128	842.068	904.686	840.379	827.917	802.267	883.931
864.177	884.157	815.605	821.151	750.986	792.443	853.152	798.457	897.689	816.184	898.832
864.35	909.807	915.402	841.857	855.492	949.123	799.635	808.508	857.761	862.93	979.494
864.522	849	841.948	750.228	722.131	821.505	852.677	889.862	911.336	879.572	838.504
864.695	819.904	815.745	854.614	870.379	905.614	802.1	831.589	816.995	838.852	933.403
864.868	821.375	843.621	817.985	825.955	814.29	890.628	871.244	837.05	828.616	875.404
865.041	940.163	938.887	851.095	823.676	813.92	787.332	820.006	779.702	795.839	801.552
865.213	936.074	857.687	832.813	852.727	812.302	857.746	858.921	835.262	823.796	817.666
865.386	889.689	803.152	867.404	761.522	822.071	725.923	762.775	759.862	727.56	832.397
865.559	874.419	908.861	762.633	804.522	761.897	845.337	820.681	834.654	878.782	910.372
865.731	879.727	830.927	963.349	802.219	853.768	807.242	853.934	837.173	821.738	803.726
865.904	914.964	758.429	846.262	792.03	893.967	846.487	803.17	886.284	880.746	859.782
866.077	874.089	860.939	837.062	830.295	839.281	818.518	747.58	831.607	871.515	854.521
866.25	831.537	766.859	755.806	719.322	691.698	789.696	875.032	700.832	866.579	888.159
866.422	843.643	838.357	911.58	764.969	861.259	906.848	814.812	883.296	838.081	878.533
866.595	825.429	892.801	773.147	774.298	766.44	810.221	834.308	784.576	896.524	820.626
866.768	864.621	846.278	832.154	929.2	933.31	948.247	835.563	874.58	873.997	920.727
866.941	1013.06	896.142	920.126	828.873	970.641	936.426	887.387	1000.97	888.882	928.841
867.113	961.9	871.499	943.17	966.59	868.659	918.122	795.977	896.13	857.142	911.501
867.286	940.964	839.014	888.653	988.3	869.68	907.151	949.967	888.115	871.308	919.79
867.459	962.459	879.213	861.762	832.305	895.812	855.857	879.542	867.349	909.706	842.015
867.631	952.5	818.432	784.461	763.067	748.846	881.263	887.61	760.282	859.387	853.991
867.804	918.093	763.847	796.575	787.529	797.937	872.652	802.108	832.929	898.999	920.269
867.977	884.321	886.896	792.231	874.675	732.937	725.619	862.562	881.141	847.684	847.424
868.15	844.703	853.442	736.301	829.935	856.798	849.493	792.165	777.858	815.302	853.041
868.322	792.356	793.909	818.467	750.921	777.761	777.647	744.992	759.428	851.228	821.213
868.495	946.816	843.387	774.372	788.963	693.418	772.54	793.305	769.706	786.649	744.193
868.668	825.076	894.812	661.212	798.841	729.776	836.084	697.789	841.504	758.284	828.288
868.841	784.587	853.025	751.078	873.729	860.516	771.887	756.632	756.703	801.433	750.744
869.013	862.858	673.528	749.819	651.991	700.652	733.538	684.197	769.901	668.244	829.958
869.186	912.35	785.183	840.725	808.988	724.721	805.942	783.471	746.474	813.881	718.889
869.359	843.095	812.894	861.995	833.488	785.496	738.259	787.617	722.12	744.102	851.418
869.532	875.124	860.077	789.603	804.291	833.468	746.329	825.225	834.619	859.967	834.839
869.704	984.23	778.252	748.124	909.124	814.893	791.925	762.019	782.842	791.636	855.686
869.877	833.449	812.022	821.375	729.841	722.733	791.373	755.071	743.68	798.386	784.555
870.05	929.066	810.766	882.207	858.242	824.822	901.346	759.682	829.105	810.713	812.521
870.222	897.32	822.667	943.191	800.683	814.64	912.761	873.825	855.932	892.409	831.849
870.395	1050.18	867.398	854.707	913.149	950.424	895.168	887.935	992.837	940.434	971.893
870.568	926.285	842.622	817.118	856.69	905.85	874.79	916.455	1004.83	921.339	848.688
870.741	993.22	932.92	877.597	883.131	916.355	940.627	833.293	917.467	893.533	1009.25
870.913	982.487	992.452	945.556	896.706	844.672	815.657	832.9	980.173	810.069	902.547
871.086	1004.87	954.007	892.145	976.669	956.623	937.195	882.945	972.671	910.261	954.765
871.259	1005.82	922.75	832.948	915.522	929.661	916.602	800.195	939.322	925.977	948.117
871.432	1045.56	891.815	842.633	893.146	931.906	1056.89	896.543	942.641	996.708	965.352
871.604	1023.87	845.88	961.256	900.598	907.238	946.532	846.321	891.257	934.531	968.387
871.777	872.101	966.625	952.757	978.657	961.771	830.987	865.408	824.825	900.296	838.975
871.95	986.648	978.475	981.712	864.547	960.816	1039.56	838.06	1020.61	919.794	971.764
872.123	981.053	927.089	903.682	886.849	834.874	936.936	883.844	964.894	885.542	853.265
